,game_id,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,favorite_covered
2797,2011-10-08_Baylor_Iowa State,home,away,2011-10-08,26,49,Iowa State,Baylor,64.0,16.0,O,y,n,-586.3076923076923,800,Baylor_Iowa State,y
2798,2011-10-08_Boston College_Clemson,home,away,2011-10-08,14,36,Boston College,Clemson,52.0,21.0,U,y,n,-855.2,704.6285714285714,Boston College_Clemson,y
2799,2011-10-08_Bowling Green_Western Michigan,home,away,2011-10-08,21,45,Bowling Green,Western Michigan,59.0,10.5,O,y,n,-380,315,Bowling Green_Western Michigan,y
2800,2011-10-08_Buffalo_Ohio,away,home,2011-10-08,37,38,Ohio,Buffalo,53.5,8.5,O,y,n,-370.22222222222223,1141.0740740740741,Buffalo_Ohio,n
2801,2011-10-08_Colorado_Stanford,home,away,2011-10-08,7,48,Colorado,Stanford,62.0,29.5,U,y,n,-135,3237,Colorado_Stanford,y
2802,2011-10-08_Connecticut_West Virginia,home,away,2011-10-08,16,43,Connecticut,West Virginia,58.5,19.5,O,y,n,-1200,775,Connecticut_West Virginia,y
2803,2011-10-08_East Carolina_Houston,home,away,2011-10-08,3,56,East Carolina,Houston,74.5,11.0,U,y,n,-377.4,748.5,East Carolina_Houston,y
2804,2011-10-08_Eastern Michigan_Toledo,home,away,2011-10-08,16,54,Eastern Michigan,Toledo,52.0,20.5,O,y,n,-340,735,Eastern Michigan_Toledo,y
2805,2011-10-08_FCS_North Texas,home,away,2011-10-08,17,31,FCS,North Texas,49.0,3.5,U,y,n,-252.70491803278688,235,FCS_North Texas,y
2806,2011-10-08_Florida State_Wake Forest,away,home,2011-10-08,30,35,Florida State,Wake Forest,54.0,9.5,O,y,n,-335,437.7307692307692,Florida State_Wake Forest,n
2807,2011-10-08_Florida_LSU,home,away,2011-10-08,11,41,Florida,LSU,42.0,14.0,O,y,n,-480.8358208955224,508.25373134328356,Florida_LSU,y
2808,2011-10-08_Georgia Tech_Maryland,home,away,2011-10-08,16,21,Maryland,Georgia Tech,64.0,15.5,U,y,n,-607.6153846153846,474.88461538461536,Georgia Tech_Maryland,n
2809,2011-10-08_Georgia_Tennessee,away,home,2011-10-08,20,12,Georgia,Tennessee,54.5,2.5,U,y,n,-378.39325842696627,412.0,Georgia_Tennessee,y
2810,2011-10-08_Illinois_Indiana,away,home,2011-10-08,41,20,Illinois,Indiana,53.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Illinois_Indiana,y
2811,2011-10-08_Iowa_Penn State,home,away,2011-10-08,3,13,Iowa,Penn State,45.0,4.0,U,y,n,-280,160,Iowa_Penn State,y
2812,2011-10-08_Kansas State_Missouri,away,home,2011-10-08,17,24,Missouri,Kansas State,54.5,4.0,U,y,n,-345,446.71084337349396,Kansas State_Missouri,n
2813,2011-10-08_Kansas_Oklahoma State,home,away,2011-10-08,28,70,Kansas,Oklahoma State,74.5,31.0,O,y,n,-237.5,2932.5,Kansas_Oklahoma State,y
2814,2011-10-08_Kentucky_South Carolina,home,away,2011-10-08,3,54,Kentucky,South Carolina,43.5,20.5,O,y,n,-999.9047619047619,786.952380952381,Kentucky_South Carolina,y
2815,2011-10-08_Louisiana Lafayette_Troy,away,home,2011-10-08,17,31,Troy,Louisiana Lafayette,59.0,6.0,U,y,n,-140,786.1044776119403,Louisiana Lafayette_Troy,n
2816,2011-10-08_Louisville_North Carolina,home,away,2011-10-08,7,14,Louisville,North Carolina,46.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Louisville_North Carolina,n
2817,2011-10-08_Memphis_Rice,home,away,2011-10-08,6,28,Memphis,Rice,58.0,20.5,U,y,n,-120,775,Memphis_Rice,y
2818,2011-10-08_Miami FL_Virginia Tech,home,away,2011-10-08,35,38,Miami FL,Virginia Tech,45.5,7.5,O,y,n,-367.5833333333333,440,Miami FL_Virginia Tech,n
2819,2011-10-08_Michigan_Northwestern,away,home,2011-10-08,42,24,Michigan,Northwestern,60.0,7.5,O,y,n,-290,345,Michigan_Northwestern,y
2820,2011-10-08_Minnesota_Purdue,home,away,2011-10-08,17,45,Minnesota,Purdue,47.5,14.0,O,y,n,-480.8358208955224,415,Minnesota_Purdue,y
2821,2011-10-08_Mississippi State_UAB,away,home,2011-10-08,21,3,Mississippi State,UAB,51.5,20.0,U,n,y,-887.578947368421,627.2631578947369,Mississippi State_UAB,n
2822,2011-10-08_Navy_Southern Miss,none,none,2011-10-08,63,35,Southern Miss,Navy,59.5,0.0,O,y,n,-115,850,Navy_Southern Miss,eq
2823,2011-10-08_Nebraska_Ohio State,home,away,2011-10-08,27,34,Ohio State,Nebraska,44.5,10.5,O,y,n,-421.2708333333333,165,Nebraska_Ohio State,n
2824,2011-10-08_Nevada_UNLV,home,away,2011-10-08,0,37,UNLV,Nevada,58.0,21.0,U,y,n,-855.2,704.6285714285714,Nevada_UNLV,y
2825,2011-10-08_Oklahoma_Texas,away,home,2011-10-08,55,17,Oklahoma,Texas,55.5,11.0,O,y,n,-550,748.5,Oklahoma_Texas,y
2826,2011-10-08_Pittsburgh_Rutgers,away,home,2011-10-08,10,34,Pittsburgh,Rutgers,52.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Pittsburgh_Rutgers,n
2827,2011-10-08_San Diego State_TCU,away,home,2011-10-08,27,14,TCU,San Diego State,57.0,4.5,U,y,n,-910,392.8196721311475,San Diego State_TCU,y
2828,2011-10-08_Syracuse_Tulane,away,home,2011-10-08,37,34,Syracuse,Tulane,50.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,Syracuse_Tulane,n
2829,2011-10-08_Texas A&M_Texas Tech,away,home,2011-10-08,45,40,Texas A&M,Texas Tech,72.5,8.5,O,y,n,-370.22222222222223,1141.0740740740741,Texas A&M_Texas Tech,n
2830,2011-10-08_UCLA_Washington State,home,away,2011-10-08,25,28,Washington State,UCLA,59.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,UCLA_Washington State,n
2831,2011-10-08_Utah State_Wyoming,home,away,2011-10-08,19,63,Wyoming,Utah State,55.0,10.5,O,y,n,-421.2708333333333,440,Utah State_Wyoming,y
2832,2011-11-10_Central Michigan_Ohio,away,home,2011-11-10,43,28,Ohio,Central Michigan,59.0,7.5,O,y,n,-27000,977.5555555555555,Central Michigan_Ohio,y
2833,2011-11-10_Georgia Tech_Virginia Tech,away,home,2011-11-10,37,26,Virginia Tech,Georgia Tech,49.5,2.0,O,y,n,-135,1152.84,Georgia Tech_Virginia Tech,y
2834,2011-11-10_Houston_Tulane,away,home,2011-11-10,73,17,Houston,Tulane,78.0,34.0,O,n,y,-6605.0,6538.333333333333,Houston_Tulane,y
2835,2011-11-11_FCS_Syracuse,away,home,2011-11-11,37,17,FCS,Syracuse,53.0,3.0,O,y,n,-276.2142857142857,695.625,FCS_Syracuse,y
2836,2011-11-12_Air Force_Wyoming,home,away,2011-11-12,25,17,Wyoming,Air Force,57.5,16.5,U,y,n,-1718.775,860,Air Force_Wyoming,n
2837,2011-11-12_Akron_Kent State,away,home,2011-11-12,35,3,Kent State,Akron,39.0,6.0,U,y,n,-995,786.1044776119403,Akron_Kent State,y
2838,2011-11-12_Alabama_Mississippi State,away,home,2011-11-12,24,7,Alabama,Mississippi State,44.5,18.0,U,n,y,-515,666.3888888888889,Alabama_Mississippi State,n
2839,2011-11-12_Arizona State_Washington State,away,home,2011-11-12,27,37,Arizona State,Washington State,59.0,11.5,O,y,n,-495.29411764705884,393.0,Arizona State_Washington State,n
2840,2011-11-12_Arizona_Colorado,away,home,2011-11-12,29,48,Arizona,Colorado,58.5,10.5,O,y,n,-275,438.6041666666667,Arizona_Colorado,n
2841,2011-11-12_Arkansas State_Louisiana Lafayette,home,away,2011-11-12,21,30,Louisiana Lafayette,Arkansas State,56.5,11.0,U,y,n,-377.4,270,Arkansas State_Louisiana Lafayette,n
2842,2011-11-12_Arkansas_Tennessee,home,away,2011-11-12,7,49,Tennessee,Arkansas,53.5,16.5,O,y,n,-1718.775,539.65,Arkansas_Tennessee,y
2843,2011-11-12_Army_Rutgers,away,home,2011-11-12,27,12,Rutgers,Army,46.0,9.0,U,y,n,-110,422.86486486486484,Army_Rutgers,y
2844,2011-11-12_Auburn_Georgia,home,away,2011-11-12,7,45,Auburn,Georgia,55.5,11.5,U,y,n,-495.29411764705884,255,Auburn_Georgia,y
2845,2011-11-12_BYU_FCS,home,away,2011-11-12,7,42,FCS,BYU,48.0,22.5,O,y,n,-395.0,922.2727272727273,BYU_FCS,y
2846,2011-11-12_Baylor_Kansas,away,home,2011-11-12,31,30,Baylor,Kansas,75.0,20.0,U,n,y,-887.578947368421,627.2631578947369,Baylor_Kansas,n
2847,2011-11-12_Boise State_TCU,home,away,2011-11-12,36,35,TCU,Boise State,59.5,16.5,O,y,n,-1718.775,539.65,Boise State_TCU,n
2848,2011-11-12_Boston College_FCS,away,home,2011-11-12,10,14,FCS,Boston College,45.0,1.5,U,y,n,-323.8360655737705,588.6229508196722,Boston College_FCS,n
2849,2011-11-12_Buffalo_Eastern Michigan,home,away,2011-11-12,17,30,Buffalo,Eastern Michigan,49.5,3.0,U,y,n,-225,145,Buffalo_Eastern Michigan,y
2850,2011-11-12_California_Oregon State,home,away,2011-11-12,6,23,Oregon State,California,52.0,8.0,U,y,n,-434.64102564102564,358.0,California_Oregon State,y
2851,2011-11-12_Cincinnati_West Virginia,home,away,2011-11-12,24,21,West Virginia,Cincinnati,68.0,3.0,U,y,n,-276.2142857142857,695.625,Cincinnati_West Virginia,n
2852,2011-11-12_Clemson_Wake Forest,home,away,2011-11-12,28,31,Wake Forest,Clemson,63.0,16.5,U,y,n,-1718.775,539.65,Clemson_Wake Forest,n
2853,2011-11-12_Colorado State_San Diego State,away,home,2011-11-12,18,15,San Diego State,Colorado State,53.5,13.0,U,y,n,-462.03125,577.53125,Colorado State_San Diego State,n
2854,2011-11-12_Duke_Virginia,home,away,2011-11-12,21,31,Duke,Virginia,53.0,9.5,U,y,n,-120,320,Duke_Virginia,y
2855,2011-11-12_East Carolina_UTEP,home,away,2011-11-12,17,22,East Carolina,UTEP,57.5,6.0,U,y,n,-524.776119402985,786.1044776119403,East Carolina_UTEP,n
2856,2011-11-12_FCS_Louisiana Monroe,home,away,2011-11-12,14,42,FCS,Louisiana Monroe,55.0,6.0,O,y,n,-524.776119402985,35750,FCS_Louisiana Monroe,y
2857,2011-11-12_FCS_Southern Miss,home,away,2011-11-12,29,30,FCS,Southern Miss,51.5,10.0,O,y,n,-521.3134328358209,195,FCS_Southern Miss,n
2858,2011-11-12_Florida State_Miami FL,home,away,2011-11-12,19,23,Miami FL,Florida State,51.5,12.5,U,y,n,-628.1851851851852,135,Florida State_Miami FL,n
2859,2011-11-12_Florida_South Carolina,home,away,2011-11-12,12,17,Florida,South Carolina,40.5,2.5,U,y,n,-378.39325842696627,425,Florida_South Carolina,y
2860,2011-11-12_Fresno State_New Mexico State,away,home,2011-11-12,45,48,Fresno State,New Mexico State,68.0,7.0,O,y,n,-280,245,Fresno State_New Mexico State,n
2861,2011-11-12_Hawaii_Nevada,home,away,2011-11-12,28,42,Hawaii,Nevada,63.0,14.0,O,y,n,-480.8358208955224,508.25373134328356,Hawaii_Nevada,n
2862,2011-11-12_Illinois_Michigan,none,none,2011-11-12,31,14,Michigan,Illinois,48.0,0.0,U,y,n,-120,580,Illinois_Michigan,eq
2863,2011-11-12_Iowa_Michigan State,away,home,2011-11-12,37,21,Michigan State,Iowa,47.0,2.5,O,y,n,-135,515,Iowa_Michigan State,y
2864,2011-11-12_Kansas State_Texas A&M,away,home,2011-11-12,50,53,Texas A&M,Kansas State,66.0,6.0,O,y,n,-524.776119402985,786.1044776119403,Kansas State_Texas A&M,n
2865,2011-11-12_Kentucky_Vanderbilt,home,away,2011-11-12,8,38,Kentucky,Vanderbilt,44.5,13.0,O,y,n,-462.03125,515,Kentucky_Vanderbilt,y
2866,2011-11-12_Louisville_Pittsburgh,home,away,2011-11-12,21,14,Pittsburgh,Louisville,45.5,3.0,U,y,n,-310,120,Louisville_Pittsburgh,n
2867,2011-11-12_Marshall_Tulsa,home,away,2011-11-12,17,59,Marshall,Tulsa,52.0,19.5,O,y,n,-1123.9473684210527,475,Marshall_Tulsa,y
2868,2011-11-12_Maryland_Notre Dame,away,home,2011-11-12,45,21,Notre Dame,Maryland,57.0,21.0,O,n,y,-855.2,704.6285714285714,Maryland_Notre Dame,y
2869,2011-11-12_Memphis_UAB,away,home,2011-11-12,41,35,UAB,Memphis,53.5,5.0,O,y,n,-565,415.05263157894734,Memphis_UAB,y
2870,2011-11-12_Minnesota_Wisconsin,away,home,2011-11-12,42,13,Wisconsin,Minnesota,64.0,30.0,U,n,y,-1245,2622.8333333333335,Minnesota_Wisconsin,n
2871,2011-11-12_Missouri_Texas,none,none,2011-11-12,5,17,Texas,Missouri,57.5,0.0,U,y,n,-110.0,-110.0,Missouri_Texas,eq
2872,2011-11-12_Navy_SMU,home,away,2011-11-12,24,17,Navy,SMU,58.5,8.5,U,y,n,-370.22222222222223,310,Navy_SMU,n
2873,2011-11-12_Nebraska_Penn State,away,home,2011-11-12,17,14,Nebraska,Penn State,43.5,3.0,U,y,n,-1010,695.625,Nebraska_Penn State,n
2874,2011-11-12_New Mexico_UNLV,away,home,2011-11-12,14,21,UNLV,New Mexico,51.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,New Mexico_UNLV,n
2875,2011-11-12_North Texas_Troy,home,away,2011-11-12,38,33,North Texas,Troy,53.0,8.0,O,y,n,-434.64102564102564,358.0,North Texas_Troy,n
2876,2011-11-12_Northwestern_Rice,home,away,2011-11-12,6,28,Rice,Northwestern,69.5,17.0,U,y,n,-620.0,635.2702702702703,Northwestern_Rice,y
2877,2011-11-12_Ohio State_Purdue,away,home,2011-11-12,23,26,Ohio State,Purdue,45.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Ohio State_Purdue,n
2878,2011-11-12_Oklahoma State_Texas Tech,away,home,2011-11-12,66,6,Oklahoma State,Texas Tech,79.0,19.5,U,n,y,-1123.9473684210527,1319.4736842105262,Oklahoma State_Texas Tech,y
2879,2011-11-12_Oregon_Stanford,home,away,2011-11-12,53,30,Oregon,Stanford,71.0,3.0,O,y,n,-276.2142857142857,440,Oregon_Stanford,n
2880,2011-11-12_San Jose State_Utah State,home,away,2011-11-12,33,34,San Jose State,Utah State,52.0,10.0,O,y,n,-521.3134328358209,471.5074626865672,San Jose State_Utah State,n
2881,2011-11-12_UCLA_Utah,home,away,2011-11-12,6,31,UCLA,Utah,45.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,UCLA_Utah,y
2882,2011-11-12_USC_Washington,home,away,2011-11-12,17,40,Washington,USC,63.5,11.5,U,y,n,-495.29411764705884,393.0,USC_Washington,y
2883,2011-11-16_Bowling Green_Ohio,away,home,2011-11-16,29,28,Ohio,Bowling Green,60.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Bowling Green_Ohio,n
2884,2011-11-16_Miami OH_Western Michigan,away,home,2011-11-16,24,21,Western Michigan,Miami OH,60.0,1.5,U,y,n,-300,588.6229508196722,Miami OH_Western Michigan,y
2885,2011-11-17_Marshall_Memphis,away,home,2011-11-17,23,22,Marshall,Memphis,50.0,13.0,U,y,n,-462.03125,577.53125,Marshall_Memphis,n
2886,2011-11-17_North Carolina_Virginia Tech,home,away,2011-11-17,21,24,North Carolina,Virginia Tech,48.0,10.0,U,y,n,-500,310,North Carolina_Virginia Tech,n
2887,2011-11-17_Southern Miss_UAB,away,home,2011-11-17,31,34,Southern Miss,UAB,61.5,24.0,O,n,y,-550,1114.375,Southern Miss_UAB,n
2888,2011-11-18_Central Michigan_Toledo,away,home,2011-11-18,44,17,Toledo,Central Michigan,74.0,14.0,U,eq,eq,-480.8358208955224,508.25373134328356,Central Michigan_Toledo,y
2889,2011-11-18_Iowa State_Oklahoma State,away,home,2011-11-18,31,37,Oklahoma State,Iowa State,70.0,27.5,U,n,y,-3000,518,Iowa State_Oklahoma State,n
2890,2011-11-19_Air Force_UNLV,home,away,2011-11-19,17,45,UNLV,Air Force,54.0,24.0,O,y,n,-1007.78125,760,Air Force_UNLV,y
2891,2011-11-19_Akron_Buffalo,home,away,2011-11-19,10,51,Akron,Buffalo,46.5,10.5,O,y,n,-421.2708333333333,438.6041666666667,Akron_Buffalo,y
2892,2011-11-19_Alabama_Georgia Southern,home,away,2011-11-19,21,45,Georgia Southern,Alabama,54.0,42.5,O,y,n,-370.0,35000.0,Alabama_Georgia Southern,n
2893,2011-11-19_Arizona_Arizona State,home,away,2011-11-19,31,27,Arizona,Arizona State,69.5,10.5,U,y,n,-421.2708333333333,438.6041666666667,Arizona_Arizona State,n
2894,2011-11-19_Arkansas_Mississippi State,home,away,2011-11-19,17,44,Mississippi State,Arkansas,53.5,13.0,O,y,n,-716,415,Arkansas_Mississippi State,y
2895,2011-11-19_Army_Temple,home,away,2011-11-19,14,42,Army,Temple,47.0,10.5,O,y,n,-421.2708333333333,1190,Army_Temple,y
2896,2011-11-19_Auburn_FCS,home,away,2011-11-19,16,35,FCS,Auburn,57.5,30.5,U,y,n,-4873.333333333333,25000,Auburn_FCS,n
2897,2011-11-19_BYU_New Mexico State,home,away,2011-11-19,7,42,New Mexico State,BYU,61.0,23.0,U,y,n,-509,1075,BYU_New Mexico State,y
2898,2011-11-19_Baylor_Oklahoma,away,home,2011-11-19,38,45,Oklahoma,Baylor,75.0,17.0,O,n,y,-620.0,635.2702702702703,Baylor_Oklahoma,n
2899,2011-11-19_Boise State_San Diego State,away,home,2011-11-19,52,35,Boise State,San Diego State,55.5,18.5,O,n,y,-645.2941176470588,748.2352941176471,Boise State_San Diego State,n
2900,2011-11-19_Boston College_Notre Dame,home,away,2011-11-19,14,16,Boston College,Notre Dame,47.5,24.0,U,y,n,-1007.78125,1114.375,Boston College_Notre Dame,n
2901,2011-11-19_California_Stanford,home,away,2011-11-19,28,31,California,Stanford,57.0,17.5,O,y,n,-678.28125,174,California_Stanford,n
2902,2011-11-19_Cincinnati_Rutgers,home,away,2011-11-19,3,20,Cincinnati,Rutgers,46.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Cincinnati_Rutgers,y
2903,2011-11-19_Colorado State_TCU,home,away,2011-11-19,10,34,Colorado State,TCU,56.5,34.0,U,y,n,-6605.0,6538.333333333333,Colorado State_TCU,n
2904,2011-11-19_Colorado_UCLA,home,away,2011-11-19,6,45,Colorado,UCLA,56.0,12.0,U,y,n,-264,379,Colorado_UCLA,y
2905,2011-11-19_Connecticut_Louisville,home,away,2011-11-19,34,20,Louisville,Connecticut,42.0,2.5,O,y,n,-378.39325842696627,412.0,Connecticut_Louisville,n
2906,2011-11-19_Duke_Georgia Tech,away,home,2011-11-19,38,31,Georgia Tech,Duke,59.5,10.0,O,y,n,-380,330,Duke_Georgia Tech,n
2907,2011-11-19_East Carolina_FCS,away,home,2011-11-19,31,38,FCS,East Carolina,51.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,East Carolina_FCS,n
2908,2011-11-19_Eastern Michigan_Kent State,home,away,2011-11-19,22,28,Eastern Michigan,Kent State,42.0,3.0,O,y,n,-276.2142857142857,695.625,Eastern Michigan_Kent State,y
2909,2011-11-19_FCS_Florida,home,away,2011-11-19,32,54,FCS,Florida,48.5,31.5,O,y,n,-2723.75,4868.75,FCS_Florida,n
2910,2011-11-19_FCS_Louisiana Monroe,home,away,2011-11-19,28,17,FCS,Louisiana Monroe,50.0,1.5,U,y,n,-323.8360655737705,588.6229508196722,FCS_Louisiana Monroe,n
2911,2011-11-19_FCS_South Carolina,home,away,2011-11-19,20,41,FCS,South Carolina,50.0,38.5,O,y,n,-15095.0,5500,FCS_South Carolina,n
2912,2011-11-19_FCS_Troy,home,away,2011-11-19,7,34,FCS,Troy,50.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,FCS_Troy,y
2913,2011-11-19_Florida State_Virginia,home,away,2011-11-19,14,13,Virginia,Florida State,46.0,17.0,U,y,n,-620.0,358,Florida State_Virginia,n
2914,2011-11-19_Fresno State_Hawaii,home,away,2011-11-19,24,21,Fresno State,Hawaii,63.5,4.5,U,y,n,-309.2950819672131,415,Fresno State_Hawaii,n
2915,2011-11-19_Georgia_Kentucky,home,away,2011-11-19,10,19,Kentucky,Georgia,50.0,30.5,U,y,n,-4873.333333333333,106,Georgia_Kentucky,n
2916,2011-11-19_Houston_SMU,home,away,2011-11-19,7,37,SMU,Houston,74.0,20.0,U,y,n,-887.578947368421,627.2631578947369,Houston_SMU,y
2917,2011-11-19_Illinois_Wisconsin,away,home,2011-11-19,28,17,Wisconsin,Illinois,51.5,14.5,U,n,y,-119,496.3421052631579,Illinois_Wisconsin,n
2918,2011-11-19_Indiana_Michigan State,home,away,2011-11-19,3,55,Indiana,Michigan State,53.5,27.5,O,y,n,-3594.4117647058824,110,Indiana_Michigan State,y
2919,2011-11-19_Iowa_Purdue,away,home,2011-11-19,31,21,Iowa,Purdue,49.0,1.5,O,y,n,-323.8360655737705,588.6229508196722,Iowa_Purdue,y
2920,2011-11-19_Kansas State_Texas,home,away,2011-11-19,17,13,Kansas State,Texas,52.5,7.0,U,y,n,-470.5263157894737,1529,Kansas State_Texas,n
2921,2011-11-19_Kansas_Texas A&M,home,away,2011-11-19,7,61,Kansas,Texas A&M,65.0,31.0,O,y,n,-237.5,2932.5,Kansas_Texas A&M,y
2922,2011-11-19_Louisiana Tech_Nevada,home,away,2011-11-19,24,20,Louisiana Tech,Nevada,56.0,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Louisiana Tech_Nevada,n
2923,2011-11-19_Maryland_Wake Forest,home,away,2011-11-19,10,31,Maryland,Wake Forest,58.5,9.5,U,y,n,-378.86538461538464,437.7307692307692,Maryland_Wake Forest,y
2924,2011-11-19_Michigan_Nebraska,home,away,2011-11-19,17,45,Nebraska,Michigan,51.0,4.5,O,y,n,-309.2950819672131,392.8196721311475,Michigan_Nebraska,y
2925,2011-11-19_Minnesota_Northwestern,home,away,2011-11-19,13,28,Minnesota,Northwestern,58.0,16.0,U,y,n,-586.3076923076923,832.8846153846154,Minnesota_Northwestern,n
2926,2011-11-19_Missouri_Texas Tech,home,away,2011-11-19,27,31,Texas Tech,Missouri,66.5,18.0,U,y,n,-813.6111111111111,138,Missouri_Texas Tech,n
2927,2011-11-19_Navy_San Jose State,away,home,2011-11-19,24,27,Navy,San Jose State,62.5,7.0,U,y,n,-264,252,Navy_San Jose State,n
2928,2011-11-19_New Mexico_Wyoming,home,away,2011-11-19,10,31,New Mexico,Wyoming,50.0,22.0,U,y,n,-771.0,864.2,New Mexico_Wyoming,n
2929,2011-11-19_North Texas_Western Kentucky,away,home,2011-11-19,31,21,Western Kentucky,North Texas,48.5,1.5,O,y,n,-122,105,North Texas_Western Kentucky,y
2930,2011-11-19_Ohio State_Penn State,home,away,2011-11-19,20,14,Penn State,Ohio State,37.5,6.5,U,y,n,-102,201,Ohio State_Penn State,n
2931,2011-11-19_Oregon State_Washington,away,home,2011-11-19,21,38,Washington,Oregon State,58.0,1.0,O,y,n,-115,330,Oregon State_Washington,n
2932,2011-11-19_Oregon_USC,home,away,2011-11-19,38,35,USC,Oregon,70.5,15.5,O,y,n,-883,530,Oregon_USC,n
2933,2011-11-19_Rice_Tulane,home,away,2011-11-19,7,19,Tulane,Rice,59.0,14.0,U,y,n,-480.8358208955224,4900,Rice_Tulane,n
2934,2011-11-19_Tennessee_Vanderbilt,home,away,2011-11-19,21,27,Vanderbilt,Tennessee,46.0,1.0,O,y,n,-180.61666666666667,415.98333333333335,Tennessee_Vanderbilt,y
2935,2011-11-19_Tulsa_UTEP,away,home,2011-11-19,57,28,Tulsa,UTEP,56.5,13.0,O,y,n,-462.03125,577.53125,Tulsa_UTEP,y
2936,2011-11-19_Utah_Washington State,away,home,2011-11-19,30,27,Utah,Washington State,49.0,4.0,O,y,n,-181,10675,Utah_Washington State,n
2937,2011-11-01_FCS_Toledo,home,away,2011-11-01,63,60,FCS,Toledo,69.5,9.5,O,y,n,-190,300,FCS_Toledo,n
2938,2011-11-22_Miami OH_Ohio,home,away,2011-11-22,14,21,Miami OH,Ohio,55.0,7.5,U,y,n,-367.5833333333333,245,Miami OH_Ohio,n
2939,2011-11-24_Texas_Texas A&M,home,away,2011-11-24,27,25,Texas,Texas A&M,53.0,7.5,U,y,n,-367.5833333333333,977.5555555555555,Texas_Texas A&M,n
2940,2011-11-25_Akron_Western Michigan,home,away,2011-11-25,19,68,Akron,Western Michigan,60.0,28.0,O,y,n,-580,3600,Akron_Western Michigan,y
2941,2011-11-25_Arizona State_California,home,away,2011-11-25,47,38,California,Arizona State,55.5,6.0,O,y,n,-524.776119402985,290,Arizona State_California,n
2942,2011-11-25_Arkansas_LSU,home,away,2011-11-25,17,41,Arkansas,LSU,53.5,11.5,O,y,n,-495.29411764705884,393.0,Arkansas_LSU,y
2943,2011-11-25_Ball State_Toledo,away,home,2011-11-25,45,28,Toledo,Ball State,71.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Ball State_Toledo,y
2944,2011-11-25_Boston College_Miami FL,home,away,2011-11-25,24,17,Boston College,Miami FL,44.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Boston College_Miami FL,n
2945,2011-11-25_Bowling Green_Buffalo,home,away,2011-11-25,42,28,Bowling Green,Buffalo,53.5,2.5,O,y,n,-378.39325842696627,580,Bowling Green_Buffalo,n
2946,2011-11-25_Colorado_Utah,home,away,2011-11-25,17,14,Colorado,Utah,50.0,22.5,U,y,n,-395.0,410,Colorado_Utah,n
2947,2011-11-25_Houston_Tulsa,away,home,2011-11-25,48,16,Houston,Tulsa,77.0,1.5,U,y,n,-110,275,Houston_Tulsa,y
2948,2011-11-25_Iowa_Nebraska,home,away,2011-11-25,7,20,Iowa,Nebraska,53.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Iowa_Nebraska,y
2949,2011-11-25_Kent State_Temple,home,away,2011-11-25,16,34,Kent State,Temple,40.0,16.5,O,y,n,-1718.775,539.65,Kent State_Temple,y
2950,2011-11-25_Pittsburgh_West Virginia,home,away,2011-11-25,20,21,Pittsburgh,West Virginia,58.5,7.0,U,y,n,-470.5263157894737,345,Pittsburgh_West Virginia,n
2951,2011-11-26_Air Force_Colorado State,away,home,2011-11-26,45,21,Air Force,Colorado State,52.5,14.0,O,eq,eq,-480.8358208955224,508.25373134328356,Air Force_Colorado State,y
2952,2011-11-26_Alabama_Auburn,away,home,2011-11-26,42,14,Alabama,Auburn,46.0,21.5,O,n,y,-1425,2587,Alabama_Auburn,y
2953,2011-11-26_Arizona_Louisiana Lafayette,home,away,2011-11-26,37,45,Louisiana Lafayette,Arizona,64.5,14.0,O,y,n,-480.8358208955224,508.25373134328356,Arizona_Louisiana Lafayette,n
2954,2011-11-26_Baylor_Texas Tech,home,away,2011-11-26,42,66,Texas Tech,Baylor,81.5,12.0,O,y,n,-160,350,Baylor_Texas Tech,y
2955,2011-11-26_Boise State_Wyoming,home,away,2011-11-26,14,36,Wyoming,Boise State,60.5,32.0,U,y,n,-3513.3333333333335,4000.0,Boise State_Wyoming,n
2956,2011-11-26_Cincinnati_Syracuse,away,home,2011-11-26,30,13,Cincinnati,Syracuse,50.0,1.0,U,y,n,-225,415.98333333333335,Cincinnati_Syracuse,y
2957,2011-11-26_Clemson_South Carolina,home,away,2011-11-26,13,34,Clemson,South Carolina,50.5,3.0,U,y,n,-276.2142857142857,425,Clemson_South Carolina,y
