,index,fav_side,dog_side,full_date,away_score,home_score,away,home,ou_total,spread,ou,spread_away_cover,spread_home_cover,ml_fav,ml_dog,match_key,game_id,favorite_covered
235,238,home,away,2007-10-06,20,28,FCS,San Jose State,50.0,7.0,U,y,n,-470.5263157894737,400,FCS_San Jose State,2007-10-6_FCS_San Jose State,y
210,213,away,home,2007-10-06,15,16,FCS,Temple,54.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,FCS_Temple,2007-10-6_FCS_Temple,n
243,246,home,away,2007-10-06,24,28,Florida,LSU,47.0,7.5,O,y,n,-260,250,Florida_LSU,2007-10-6_Florida_LSU,n
233,236,home,away,2007-10-06,49,41,Fresno State,Nevada,53.0,3.0,O,y,n,-276.2142857142857,355,Fresno State_Nevada,2007-10-6_Fresno State_Nevada,n
240,243,away,home,2007-10-06,26,28,Georgia Tech,Maryland,42.0,3.0,O,y,n,-276.2142857142857,695.625,Georgia Tech_Maryland,2007-10-6_Georgia Tech_Maryland,n
232,235,away,home,2007-10-06,14,35,Georgia,Tennessee,55.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Georgia_Tennessee,2007-10-6_Georgia_Tennessee,n
212,215,home,away,2007-10-06,26,31,Wisconsin,Illinois,52.5,2.5,O,y,n,-378.39325842696627,412.0,Illinois_Wisconsin,2007-10-6_Illinois_Wisconsin,y
241,244,home,away,2007-10-06,17,42,Iowa State,Texas Tech,65.0,24.5,U,y,n,-190,1350,Iowa State_Texas Tech,2007-10-6_Iowa State_Texas Tech,y
226,229,home,away,2007-10-06,30,24,Kansas,Kansas State,54.5,3.5,U,y,n,-252.70491803278688,1557.639344262295,Kansas_Kansas State,2007-10-6_Kansas_Kansas State,n
225,228,home,away,2007-10-06,20,13,Miami OH,Kent State,50.5,8.0,U,y,n,-434.64102564102564,150,Kent State_Miami OH,2007-10-6_Kent State_Miami OH,n
249,253,home,away,2007-10-06,29,38,North Texas,Louisiana Lafayette,64.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,Louisiana Lafayette_North Texas,2007-10-6_Louisiana Lafayette_North Texas,n
214,217,away,home,2007-10-06,27,33,Miami FL,North Carolina,43.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Miami FL_North Carolina,2007-10-6_Miami FL_North Carolina,n
213,216,home,away,2007-10-06,48,41,Northwestern,Michigan State,54.5,15.0,O,y,n,-260,475,Michigan State_Northwestern,2007-10-6_Michigan State_Northwestern,n
224,227,home,away,2007-10-06,13,30,UAB,Mississippi State,51.0,18.0,U,y,n,-813.6111111111111,666.3888888888889,Mississippi State_UAB,2007-10-6_Mississippi State_UAB,n
230,233,home,away,2007-10-06,6,41,Nebraska,Missouri,69.0,6.0,U,y,n,-524.776119402985,786.1044776119403,Missouri_Nebraska,2007-10-6_Missouri_Nebraska,y
245,248,home,away,2007-10-06,20,6,Notre Dame,UCLA,50.0,21.0,U,y,n,-855.2,195,Notre Dame_UCLA,2007-10-6_Notre Dame_UCLA,n
244,247,away,home,2007-10-06,23,7,Ohio State,Purdue,52.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Ohio State_Purdue,2007-10-6_Ohio State_Purdue,y
223,226,home,away,2007-10-06,23,24,Oklahoma State,Texas A&M,64.5,7.0,U,y,n,-470.5263157894737,800,Oklahoma State_Texas A&M,2007-10-6_Oklahoma State_Texas A&M,n
229,232,away,home,2007-10-06,28,21,Oklahoma,Texas,57.0,12.5,U,y,n,-600,205,Oklahoma_Texas,2007-10-6_Oklahoma_Texas,n
238,241,home,away,2007-10-06,24,23,Stanford,USC,57.5,39.0,U,y,n,-170.0,16000.0,Stanford_USC,2007-10-6_Stanford_USC,n
222,225,home,away,2007-10-06,21,24,TCU,Wyoming,39.5,3.0,O,y,n,-276.2142857142857,695.625,TCU_Wyoming,2007-10-6_TCU_Wyoming,n
247,250,away,home,2007-10-06,47,48,Tulsa,UTEP,71.5,3.0,O,y,n,-160,5000,Tulsa_UTEP,2007-10-6_Tulsa_UTEP,n
250,254,home,away,2007-10-07,0,58,New Mexico State,Boise State,62.5,25.5,U,y,n,-230,1250,Boise State_New Mexico State,2007-10-7_Boise State_New Mexico State,y
447,452,away,home,2007-11-10,41,24,Air Force,Notre Dame,45.5,4.0,O,y,n,-190,280,Air Force_Notre Dame,2007-11-10_Air Force_Notre Dame,y
454,459,away,home,2007-11-10,12,17,Alabama,Mississippi State,49.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,Alabama_Mississippi State,2007-11-10_Alabama_Mississippi State,n
453,458,away,home,2007-11-10,24,20,Arizona State,UCLA,51.5,7.0,U,y,n,-190,1887.4812030075188,Arizona State_UCLA,2007-11-10_Arizona State_UCLA,n
455,460,away,home,2007-11-10,13,34,Arkansas,Tennessee,64.5,1.5,U,y,n,-125,125,Arkansas_Tennessee,2007-11-10_Arkansas_Tennessee,n
456,461,home,away,2007-11-10,20,45,Auburn,Georgia,44.5,2.5,O,y,n,-378.39325842696627,412.0,Auburn_Georgia,2007-11-10_Auburn_Georgia,y
469,474,home,away,2007-11-10,21,52,Baylor,Oklahoma,59.5,38.5,O,y,n,-190,4000,Baylor_Oklahoma,2007-11-10_Baylor_Oklahoma,n
451,456,away,home,2007-11-10,52,0,Boise State,Utah State,60.5,24.0,U,n,y,-4000,395,Boise State_Utah State,2007-11-10_Boise State_Utah State,y
467,472,away,home,2007-11-10,35,42,Boston College,Maryland,47.0,6.5,O,y,n,-235,195,Boston College_Maryland,2007-11-10_Boston College_Maryland,n
473,478,away,home,2007-11-10,24,17,USC,California,50.0,4.0,U,y,n,-190,145,California_USC,2007-11-10_California_USC,y
445,450,home,away,2007-11-10,3,27,Connecticut,Cincinnati,51.0,7.0,U,y,n,-190,235,Cincinnati_Connecticut,2007-11-10_Cincinnati_Connecticut,y
441,446,home,away,2007-11-10,10,44,Wake Forest,Clemson,49.0,9.5,O,y,n,-4000,335,Clemson_Wake Forest,2007-11-10_Clemson_Wake Forest,y
448,453,home,away,2007-11-10,23,26,Colorado State,New Mexico,51.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Colorado State_New Mexico,2007-11-10_Colorado State_New Mexico,n
446,451,away,home,2007-11-10,28,31,Colorado,Iowa State,47.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Colorado_Iowa State,2007-11-10_Colorado_Iowa State,n
443,448,away,home,2007-11-10,41,24,Georgia Tech,Duke,46.5,13.5,O,y,n,-165,1511.4888888888888,Duke_Georgia Tech,2007-11-10_Duke_Georgia Tech,y
465,470,away,home,2007-11-10,7,26,East Carolina,Marshall,64.0,6.0,U,y,n,-240,550,East Carolina_Marshall,2007-11-10_East Carolina_Marshall,n
472,477,away,home,2007-11-10,45,31,FCS,UAB,59.5,19.5,O,n,y,-1123.9473684210527,1319.4736842105262,FCS_UAB,2007-11-10_FCS_UAB,n
463,468,home,away,2007-11-10,21,40,Florida State,Virginia Tech,41.0,6.0,O,y,n,-524.776119402985,170,Florida State_Virginia Tech,2007-11-10_Florida State_Virginia Tech,y
475,480,home,away,2007-11-10,30,37,Fresno State,Hawaii,73.0,19.5,U,y,n,-800,700,Fresno State_Hawaii,2007-11-10_Fresno State_Hawaii,n
449,454,away,home,2007-11-10,7,56,Houston,Tulsa,74.5,1.0,U,y,n,-120,250,Houston_Tulsa,2007-11-10_Houston_Tulsa,n
462,467,home,away,2007-11-10,28,21,Illinois,Ohio State,46.5,14.5,O,y,n,-730.8421052631579,496.3421052631579,Illinois_Ohio State,2007-11-10_Illinois_Ohio State,n
438,443,away,home,2007-11-10,28,31,Indiana,Northwestern,61.5,2.5,U,y,n,-378.39325842696627,412.0,Indiana_Northwestern,2007-11-10_Indiana_Northwestern,n
459,464,home,away,2007-11-10,16,21,Minnesota,Iowa,50.0,14.5,U,y,n,-730.8421052631579,700,Iowa_Minnesota,2007-11-10_Iowa_Minnesota,n
458,463,away,home,2007-11-10,31,73,Kansas State,Nebraska,62.0,7.5,O,y,n,-367.5833333333333,977.5555555555555,Kansas State_Nebraska,2007-11-10_Kansas State_Nebraska,n
470,475,away,home,2007-11-10,43,28,Kansas,Oklahoma State,66.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Kansas_Oklahoma State,2007-11-10_Kansas_Oklahoma State,y
444,449,away,home,2007-11-10,27,20,Kentucky,Vanderbilt,57.0,3.5,U,y,n,-252.70491803278688,1557.639344262295,Kentucky_Vanderbilt,2007-11-10_Kentucky_Vanderbilt,y
466,471,home,away,2007-11-10,29,26,Memphis,Southern Miss,59.5,16.5,U,y,n,-1718.775,539.65,Memphis_Southern Miss,2007-11-10_Memphis_Southern Miss,n
440,445,home,away,2007-11-10,48,0,Virginia,Miami FL,43.0,4.0,O,y,n,-252.21686746987953,446.71084337349396,Miami FL_Virginia,2007-11-10_Miami FL_Virginia,n
439,444,home,away,2007-11-10,48,31,Michigan State,Purdue,58.0,4.5,O,y,n,-309.2950819672131,160,Michigan State_Purdue,2007-11-10_Michigan State_Purdue,n
461,466,away,home,2007-11-10,21,37,Michigan,Wisconsin,48.0,2.5,O,y,n,-145,525,Michigan_Wisconsin,2007-11-10_Michigan_Wisconsin,n
460,465,home,away,2007-11-10,26,40,Texas A&M,Missouri,60.5,17.5,O,y,n,-678.28125,564.25,Missouri_Texas A&M,2007-11-10_Missouri_Texas A&M,n
476,481,away,home,2007-11-10,74,62,Navy,North Texas,71.0,15.5,O,n,y,-607.6153846153846,474.88461538461536,Navy_North Texas,2007-11-10_Navy_North Texas,n
464,469,home,away,2007-11-10,17,51,New Mexico State,San Jose State,59.0,5.0,O,y,n,-398.10526315789474,415.05263157894734,New Mexico State_San Jose State,2007-11-10_New Mexico State_San Jose State,y
442,447,away,home,2007-11-10,31,0,Penn State,Temple,47.0,25.5,U,n,y,-1662.0,888.2,Penn State_Temple,2007-11-10_Penn State_Temple,y
450,455,home,away,2007-11-10,43,42,Rice,SMU,70.0,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Rice_SMU,2007-11-10_Rice_SMU,n
474,479,home,away,2007-11-10,38,30,San Diego State,UNLV,49.0,3.0,O,y,n,-276.2142857142857,695.625,San Diego State_UNLV,2007-11-10_San Diego State_UNLV,n
457,462,home,away,2007-11-10,17,33,Stanford,Washington State,52.5,11.5,U,y,n,-275,365,Stanford_Washington State,2007-11-10_Stanford_Washington State,y
468,473,home,away,2007-11-10,43,59,Texas Tech,Texas,65.0,6.0,O,y,n,-524.776119402985,786.1044776119403,Texas_Texas Tech,2007-11-10_Texas_Texas Tech,y
471,476,away,home,2007-11-10,19,34,UTEP,Tulane,69.5,3.0,U,y,n,-1100,695.625,Tulane_UTEP,2007-11-10_Tulane_UTEP,n
452,457,home,away,2007-11-10,0,50,Wyoming,Utah,44.5,12.0,O,y,n,-411.86206896551727,430.82758620689657,Utah_Wyoming,2007-11-10_Utah_Wyoming,y
477,482,home,away,2007-11-13,20,41,Toledo,Ball State,71.5,7.0,U,y,n,-470.5263157894737,240,Ball State_Toledo,2007-11-13_Ball State_Toledo,y
478,483,home,away,2007-11-14,0,7,Akron,Miami OH,52.5,7.0,U,y,n,-470.5263157894737,1887.4812030075188,Akron_Miami OH,2007-11-14_Akron_Miami OH,n
479,484,away,home,2007-11-15,24,34,Oregon,Arizona,65.5,10.5,U,y,n,-400,500,Arizona_Oregon,2007-11-15_Arizona_Oregon,n
480,485,home,away,2007-11-15,27,31,North Texas,Arkansas State,67.0,15.5,U,y,n,-607.6153846153846,474.88461538461536,Arkansas State_North Texas,2007-11-15_Arkansas State_North Texas,n
481,486,home,away,2007-11-16,48,45,Eastern Michigan,Central Michigan,64.5,13.5,O,y,n,-205,475,Central Michigan_Eastern Michigan,2007-11-16_Central Michigan_Eastern Michigan,n
482,487,away,home,2007-11-16,28,26,Hawaii,Nevada,75.0,5.0,U,y,n,-398.10526315789474,415.05263157894734,Hawaii_Nevada,2007-11-16_Hawaii_Nevada,n
493,498,home,away,2007-11-17,23,55,San Diego State,Air Force,51.0,11.5,O,y,n,-495.29411764705884,405,Air Force_San Diego State,2007-11-17_Air Force_San Diego State,y
518,523,home,away,2007-11-17,21,14,Louisiana Monroe,Alabama,56.5,24.0,U,y,n,-1007.78125,1114.375,Alabama_Louisiana Monroe,2007-11-17_Alabama_Louisiana Monroe,n
494,499,home,away,2007-11-17,31,45,Mississippi State,Arkansas,52.0,12.0,O,y,n,-411.86206896551727,430.82758620689657,Arkansas_Mississippi State,2007-11-17_Arkansas_Mississippi State,y
491,496,away,home,2007-11-17,49,39,Tulsa,Army,63.0,15.5,O,n,y,-400,474.88461538461536,Army_Tulsa,2007-11-17_Army_Tulsa,n
492,497,away,home,2007-11-17,35,10,BYU,Wyoming,45.5,10.5,U,y,n,-421.2708333333333,438.6041666666667,BYU_Wyoming,2007-11-17_BYU_Wyoming,y
496,501,away,home,2007-11-17,45,14,Oklahoma State,Baylor,65.5,14.0,U,eq,eq,-480.8358208955224,508.25373134328356,Baylor_Oklahoma State,2007-11-17_Baylor_Oklahoma State,y
499,504,home,away,2007-11-17,14,58,FCS,Boise State,64.0,35.0,O,y,n,-1167.1666666666667,245,Boise State_FCS,2007-11-17_Boise State_FCS,y
510,515,home,away,2007-11-17,20,17,Boston College,Clemson,54.0,9.0,U,y,n,-311.2972972972973,422.86486486486484,Boston College_Clemson,2007-11-17_Boston College_Clemson,n
490,495,home,away,2007-11-17,31,17,Bowling Green,Buffalo,59.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Bowling Green_Buffalo,2007-11-17_Bowling Green_Buffalo,n
506,511,away,home,2007-11-17,23,37,California,Washington,58.5,6.5,O,y,n,-398.2073170731707,667.0243902439024,California_Washington,2007-11-17_California_Washington,n
487,492,away,home,2007-11-17,28,23,West Virginia,Cincinnati,56.0,5.0,U,y,n,-215,900,Cincinnati_West Virginia,2007-11-17_Cincinnati_West Virginia,n
488,493,home,away,2007-11-17,7,30,Syracuse,Connecticut,45.5,19.5,U,y,n,-1123.9473684210527,1319.4736842105262,Connecticut_Syracuse,2007-11-17_Connecticut_Syracuse,y
500,505,home,away,2007-11-17,7,28,Duke,Notre Dame,48.5,7.5,U,y,n,-367.5833333333333,977.5555555555555,Duke_Notre Dame,2007-11-17_Duke_Notre Dame,y
519,524,home,away,2007-11-17,20,59,FCS,Florida,66.5,34.0,O,y,n,-6605.0,425,FCS_Florida,2007-11-17_FCS_Florida,y
504,509,home,away,2007-11-17,24,35,FCS,Navy,72.0,17.5,U,y,n,-678.28125,564.25,FCS_Navy,2007-11-17_FCS_Navy,n
501,506,away,home,2007-11-17,49,20,FCS,SMU,71.0,10.5,U,y,n,-370,115,FCS_SMU,2007-11-17_FCS_SMU,y
513,518,home,away,2007-11-17,18,38,FCS,Wake Forest,48.5,6.5,O,y,n,-450,210,FCS_Wake Forest,2007-11-17_FCS_Wake Forest,y
485,490,home,away,2007-11-17,25,27,North Carolina,Georgia Tech,42.0,9.5,O,y,n,-150,300,Georgia Tech_North Carolina,2007-11-17_Georgia Tech_North Carolina,n
507,512,home,away,2007-11-17,13,24,Kentucky,Georgia,60.5,7.5,U,y,n,-175,220,Georgia_Kentucky,2007-11-17_Georgia_Kentucky,y
503,508,home,away,2007-11-17,28,35,Marshall,Houston,65.5,12.0,U,y,n,-411.86206896551727,690,Houston_Marshall,2007-11-17_Houston_Marshall,n
517,522,home,away,2007-11-17,22,41,Northwestern,Illinois,57.0,13.5,O,y,n,-448.22222222222223,1500,Illinois_Northwestern,2007-11-17_Illinois_Northwestern,y
498,503,home,away,2007-11-17,7,45,Iowa State,Kansas,56.0,26.0,U,y,n,-767.8571428571429,3287.8571428571427,Iowa State_Kansas,2007-11-17_Iowa State_Kansas,y
483,488,home,away,2007-11-17,28,19,Western Michigan,Iowa,46.0,13.0,O,y,n,-462.03125,100,Iowa_Western Michigan,2007-11-17_Iowa_Western Michigan,n
484,489,home,away,2007-11-17,14,24,Kent State,Temple,47.5,1.0,U,y,n,-180.61666666666667,415.98333333333335,Kent State_Temple,2007-11-17_Kent State_Temple,y
512,517,home,away,2007-11-17,23,27,San Jose State,Louisiana Tech,53.0,5.5,U,y,n,-404.5111111111111,991.0444444444445,Louisiana Tech_San Jose State,2007-11-17_Louisiana Tech_San Jose State,n
505,510,home,away,2007-11-17,9,25,UAB,Memphis,62.0,9.5,U,y,n,-250,275,Memphis_UAB,2007-11-17_Memphis_UAB,y
509,514,home,away,2007-11-17,14,44,Miami FL,Virginia Tech,41.5,16.5,O,y,n,-1718.775,275,Miami FL_Virginia Tech,2007-11-17_Miami FL_Virginia Tech,y
486,491,away,home,2007-11-17,31,35,Penn State,Michigan State,51.5,3.0,O,y,n,-276.2142857142857,695.625,Michigan State_Penn State,2007-11-17_Michigan State_Penn State,n
508,513,away,home,2007-11-17,14,3,Ohio State,Michigan,48.0,4.0,U,y,n,-252.21686746987953,446.71084337349396,Michigan_Ohio State,2007-11-17_Michigan_Ohio State,y
514,519,away,home,2007-11-17,41,34,Wisconsin,Minnesota,62.0,13.0,O,y,n,-462.03125,577.53125,Minnesota_Wisconsin,2007-11-17_Minnesota_Wisconsin,n
495,500,home,away,2007-11-17,35,17,Utah State,New Mexico State,62.5,7.5,U,y,n,-505,245,New Mexico State_Utah State,2007-11-17_New Mexico State_Utah State,n
511,516,home,away,2007-11-17,10,28,New Mexico,Utah,46.5,15.5,U,y,n,-607.6153846153846,200,New Mexico_Utah,2007-11-17_New Mexico_Utah,y
497,502,away,home,2007-11-17,27,34,Oklahoma,Texas Tech,67.0,7.0,U,y,n,-270,1500,Oklahoma_Texas Tech,2007-11-17_Oklahoma_Texas Tech,n
516,521,home,away,2007-11-17,16,20,Pittsburgh,Rutgers,48.5,12.5,U,y,n,-628.1851851851852,429.48148148148147,Pittsburgh_Rutgers,2007-11-17_Pittsburgh_Rutgers,n
502,507,home,away,2007-11-17,45,31,Tulane,Rice,70.0,2.0,O,y,n,-474.98,1152.84,Rice_Tulane,2007-11-17_Rice_Tulane,n
515,520,away,home,2007-11-17,56,30,Southern Miss,UTEP,64.0,3.0,O,y,n,-160,370,Southern Miss_UTEP,2007-11-17_Southern Miss_UTEP,y
489,494,home,away,2007-11-17,24,25,Vanderbilt,Tennessee,52.5,12.0,U,y,n,-411.86206896551727,100,Tennessee_Vanderbilt,2007-11-17_Tennessee_Vanderbilt,n
388,393,home,away,2007-11-01,27,3,Virginia Tech,Georgia Tech,40.5,3.0,U,y,n,-276.2142857142857,695.625,Georgia Tech_Virginia Tech,2007-11-1_Georgia Tech_Virginia Tech,n
520,525,home,away,2007-11-20,7,45,FCS,Troy,58.0,13.5,U,y,n,-448.22222222222223,1511.4888888888888,FCS_Troy,2007-11-20_FCS_Troy,y
521,526,away,home,2007-11-22,44,24,USC,Arizona State,51.0,3.5,O,y,n,-160,140,Arizona State_USC,2007-11-22_Arizona State_USC,y
522,527,away,home,2007-11-23,35,32,Central Michigan,Akron,61.5,4.0,O,y,n,-252.21686746987953,446.71084337349396,Akron_Central Michigan,2007-11-23_Akron_Central Michigan,n
527,532,home,away,2007-11-23,50,48,Arkansas,LSU,59.0,13.0,O,y,n,-260,400,Arkansas_LSU,2007-11-23_Arkansas_LSU,n
529,534,home,away,2007-11-23,27,39,Boise State,Hawaii,75.5,2.5,U,y,n,-350,115,Boise State_Hawaii,2007-11-23_Boise State_Hawaii,y
526,531,home,away,2007-11-23,10,37,Toledo,Bowling Green,71.0,6.5,U,y,n,-398.2073170731707,667.0243902439024,Bowling Green_Toledo,2007-11-23_Bowling Green_Toledo,y
525,530,home,away,2007-11-23,28,36,Wyoming,Colorado State,51.0,4.0,O,y,n,-252.21686746987953,230,Colorado State_Wyoming,2007-11-23_Colorado State_Wyoming,y
523,528,home,away,2007-11-23,51,65,Nebraska,Colorado,61.0,3.0,O,y,n,-276.2142857142857,175,Colorado_Nebraska,2007-11-23_Colorado_Nebraska,y
524,529,home,away,2007-11-23,14,17,FCS,Mississippi State,49.5,4.5,U,y,n,-309.2950819672131,392.8196721311475,FCS_Mississippi State,2007-11-23_FCS_Mississippi State,n
528,533,away,home,2007-11-23,30,38,Texas,Texas A&M,60.5,7.0,O,y,n,-470.5263157894737,1887.4812030075188,Texas_Texas A&M,2007-11-23_Texas_Texas A&M,n
543,548,home,away,2007-11-24,10,17,Alabama,Auburn,45.5,6.0,U,y,n,-175,205,Alabama_Auburn,2007-11-24_Alabama_Auburn,y
556,561,home,away,2007-11-24,10,16,Arkansas State,Southern Miss,53.0,15.0,U,y,n,-540.32,502.0,Arkansas State_Southern Miss,2007-11-24_Arkansas State_Southern Miss,n
539,544,home,away,2007-11-24,10,17,Utah,BYU,49.5,4.5,U,y,n,-309.2950819672131,210,BYU_Utah,2007-11-24_BYU_Utah,y
552,557,home,away,2007-11-24,14,28,Miami FL,Boston College,48.5,14.0,U,y,n,-480.8358208955224,508.25373134328356,Boston College_Miami FL,2007-11-24_Boston College_Miami FL,n
537,542,home,away,2007-11-24,30,23,Buffalo,Kent State,51.0,1.5,O,y,n,-323.8360655737705,120,Buffalo_Kent State,2007-11-24_Buffalo_Kent State,n
535,540,away,home,2007-11-24,52,31,Cincinnati,Syracuse,53.5,20.5,O,n,y,-155,786.952380952381,Cincinnati_Syracuse,2007-11-24_Cincinnati_Syracuse,y
536,541,away,home,2007-11-24,23,21,Clemson,South Carolina,54.5,3.0,U,y,n,-276.2142857142857,695.625,Clemson_South Carolina,2007-11-24_Clemson_South Carolina,n
531,536,home,away,2007-11-24,21,66,Connecticut,West Virginia,52.5,20.5,O,y,n,-999.9047619047619,100,Connecticut_West Virginia,2007-11-24_Connecticut_West Virginia,y
533,538,home,away,2007-11-24,14,20,Duke,North Carolina,51.0,14.0,U,y,n,-480.8358208955224,100,Duke_North Carolina,2007-11-24_Duke_North Carolina,n
530,535,away,home,2007-11-24,48,37,FCS,Pittsburgh,45.0,9.5,O,y,n,-378.86538461538464,437.7307692307692,FCS_Pittsburgh,2007-11-24_FCS_Pittsburgh,y
545,550,home,away,2007-11-24,12,45,Florida State,Florida,60.0,14.0,U,y,n,-480.8358208955224,400,Florida_Florida State,2007-11-24_Florida_Florida State,y
549,554,away,home,2007-11-24,29,45,Kansas State,Fresno State,64.0,1.5,O,y,n,-125,400,Fresno State_Kansas State,2007-11-24_Fresno State_Kansas State,n
544,549,away,home,2007-11-24,31,17,Georgia,Georgia Tech,48.0,3.5,E,y,n,-252.70491803278688,1557.639344262295,Georgia_Georgia Tech,2007-11-24_Georgia_Georgia Tech,y
532,537,home,away,2007-11-24,36,28,Missouri,Kansas,67.0,1.0,U,y,n,-180.61666666666667,415.98333333333335,Kansas_Missouri,2007-11-24_Kansas_Missouri,n
538,543,home,away,2007-11-24,52,50,Tennessee,Kentucky,63.0,2.5,O,y,n,-378.39325842696627,412.0,Kentucky_Tennessee,2007-11-24_Kentucky_Tennessee,n
548,553,home,away,2007-11-24,39,46,UAB,Marshall,59.0,14.5,O,y,n,-730.8421052631579,496.3421052631579,Marshall_UAB,2007-11-24_Marshall_UAB,n
540,545,home,away,2007-11-24,52,55,SMU,Memphis,69.5,6.5,O,y,n,-398.2073170731707,667.0243902439024,Memphis_SMU,2007-11-24_Memphis_SMU,n
547,552,away,home,2007-11-24,24,27,Nevada,San Jose State,62.0,3.0,U,y,n,-175,475,Nevada_San Jose State,2007-11-24_Nevada_San Jose State,n
550,555,home,away,2007-11-24,6,27,UNLV,New Mexico,47.5,12.5,U,y,n,-628.1851851851852,429.48148148148147,New Mexico_UNLV,2007-11-24_New Mexico_UNLV,y
554,559,home,away,2007-11-24,21,14,Notre Dame,Stanford,45.5,5.0,U,y,n,-398.10526315789474,415.05263157894734,Notre Dame_Stanford,2007-11-24_Notre Dame_Stanford,n
546,551,home,away,2007-11-24,17,49,Oklahoma State,Oklahoma,66.5,13.5,U,y,n,-448.22222222222223,1511.4888888888888,Oklahoma_Oklahoma State,2007-11-24_Oklahoma_Oklahoma State,y
542,547,away,home,2007-11-24,0,16,Oregon,UCLA,51.5,2.0,U,y,n,-474.98,1152.84,Oregon_UCLA,2007-11-24_Oregon_UCLA,n
541,546,away,home,2007-11-24,48,43,Tulsa,Rice,76.0,13.5,O,y,n,-130,1511.4888888888888,Rice_Tulsa,2007-11-24_Rice_Tulsa,n
555,560,away,home,2007-11-24,45,33,TCU,San Diego State,51.0,13.5,O,y,n,-500,475,San Diego State_TCU,2007-11-24_San Diego State_TCU,n
551,556,home,away,2007-11-24,3,16,Temple,Western Michigan,51.0,14.5,U,y,n,-730.8421052631579,500,Temple_Western Michigan,2007-11-24_Temple_Western Michigan,n
534,539,home,away,2007-11-24,31,17,Wake Forest,Vanderbilt,46.5,1.0,O,y,n,-180.61666666666667,415.98333333333335,Vanderbilt_Wake Forest,2007-11-24_Vanderbilt_Wake Forest,n
553,558,away,home,2007-11-24,33,21,Virginia Tech,Virginia,40.5,3.5,O,y,n,-175,175,Virginia_Virginia Tech,2007-11-24_Virginia_Virginia Tech,y
557,562,home,away,2007-11-29,38,41,Rutgers,Louisville,59.5,2.0,O,y,n,-500,115,Louisville_Rutgers,2007-11-29_Louisville_Rutgers,y
390,395,home,away,2007-11-02,20,44,Akron,Bowling Green,56.0,6.5,O,y,n,-398.2073170731707,667.0243902439024,Akron_Bowling Green,2007-11-2_Akron_Bowling Green,y
391,396,away,home,2007-11-02,40,38,Nevada,New Mexico State,69.5,6.5,O,y,n,-260,240,Nevada_New Mexico State,2007-11-2_Nevada_New Mexico State,n
